Timestamp,name,reb,team,age,games_played,win,loose,minutes_played,points,field_goal_made,field_goal_attempted,three_made,three_attempted,free_made,free_attempted,of_r,df_r,assist,turnover,steals,block
12/08/2023 18:20:22,Xavier Tillman,307,MEM,24,61,40,21,1180.1,429,188,306,4,15,49,89,121,186,96,44,58,29
12/08/2023 18:21:04,Cory Joseph,106,DET,31,62,12,50,1227.4,427,150,351,70,180,57,72,21,85,217,56,34,9
12/08/2023 18:21:46,Kenrich Williams,261,OKC,28,53,26,27,1206,425,179,346,50,134,17,39,97,164,105,32,45,14
12/08/2023 18:22:27,Jaden Hardy,89,DAL,20,48,20,28,708.4,420,146,333,63,156,65,79,11,78,65,46,17,7
12/08/2023 18:23:08,Anthony Lamb,215,GSW,25,62,36,26,1195,415,148,314,73,199,46,60,56,159,96,54,28,20
12/08/2023 18:23:52,Kevin Knox II,177,POR,23,63,12,51,951.7,415,152,332,65,186,46,60,34,143,33,50,24,12
12/08/2023 18:24:34,Patrick Beverley,247,CHI,34,67,34,33,1816.5,415,144,360,80,239,47,65,44,203,194,60,63,41
12/08/2023 18:25:16,Jordan Goodwin,205,WAS,24,62,22,40,1105.4,407,158,353,38,118,53,69,57,148,168,57,58,26
12/08/2023 18:26:04,Isaiah Hartenstein,536,NYK,25,82,47,35,1628.2,406,175,327,8,37,48,71,209,327,102,66,53,64
12/08/2023 18:26:45,Andre Drummond,444,CHI,29,67,32,35,849.1,399,166,274,0,3,67,125,138,306,33,75,45,27
12/08/2023 18:27:28,Oshae Brissett,218,IND,25,65,27,38,1083.2,398,123,319,48,155,104,145,62,156,44,34,33,13
12/08/2023 18:28:12,Gary Harris,98,ORL,28,48,22,26,1184.4,397,138,307,94,218,27,30,21,77,59,28,45,12
12/08/2023 18:28:55,Jalen Johnson,282,ATL,21,70,35,35,1041.6,395,158,322,30,104,49,78,51,231,83,41,38,34
12/08/2023 18:29:37,Cam Reddish,88,POR,23,40,14,26,989.6,387,139,312,45,144,64,75,18,70,57,47,39,14
12/08/2023 18:30:19,Mark Williams,304,CHA,21,43,18,25,828,387,160,251,0,0,67,97,93,211,18,40,28,45
12/08/2023 18:31:01,John Wall,92,LAC,32,34,15,19,754.7,386,138,339,33,109,77,113,14,78,178,80,27,12
12/08/2023 18:31:42,Mike Muscala,203,BOS,31,63,32,31,945.1,383,131,292,81,207,40,52,37,166,50,23,15,24
12/08/2023 18:32:24,Will Barton,137,TOR,32,56,27,29,993,379,138,364,66,180,37,47,15,122,112,48,28,13
12/08/2023 18:33:06,Edmond Sumner,79,BKN,27,53,33,20,736.2,378,124,269,31,87,99,108,13,66,68,50,31,10
12/08/2023 18:33:48,Alex Caruso,196,CHI,29,67,33,34,1575.4,374,130,286,55,151,59,73,42,154,193,77,98,46
12/08/2023 18:34:30,Josh Christopher,71,HOU,21,64,16,48,786.2,372,153,329,21,89,45,60,20,51,73,60,33,15
12/08/2023 18:35:12,Wenyen Gabriel,286,LAL,26,68,37,31,1023.8,372,155,260,10,36,52,84,116,170,36,46,26,35
12/08/2023 18:35:54,Delon Wright,180,WAS,31,50,26,24,1221.2,369,138,291,41,119,52,60,58,122,194,44,92,17
12/08/2023 18:36:36,JaMychal Green,205,GSW,33,57,30,27,796.7,366,136,252,42,111,52,67,72,133,51,52,25,23
12/08/2023 18:37:18,Goran Dragic,81,MIL,37,58,27,31,870,365,141,335,52,145,31,45,16,65,151,63,13,4
12/08/2023 18:38:00,John Konchar,310,MEM,27,72,45,27,1493.8,364,138,320,60,177,28,36,64,246,100,37,77,25
12/08/2023 18:38:42,Nickeil Alexander-Walker,101,MIN,24,59,29,30,883.9,363,131,295,61,159,40,60,15,86,108,55,32,21
12/08/2023 18:39:24,Chris Duarte,115,IND,26,46,19,27,897.2,362,123,333,55,174,61,72,19,96,64,41,25,9
12/08/2023 18:40:06,Dario Saric,207,OKC,29,57,26,31,806,362,127,277,45,115,63,76,53,154,74,55,20,7
12/08/2023 18:40:48,Steven Adams,485,MEM,29,42,28,14,1133.3,361,157,263,0,1,47,129,214,271,97,79,36,46
12/08/2023 18:41:30,Christian Braun,181,DEN,22,76,49,27,1181.1,360,143,289,34,96,40,64,48,133,59,35,41,17
12/08/2023 18:42:12,Nassir Little,141,POR,23,54,22,32,976.1,359,134,303,58,158,33,46,27,114,50,36,20,20
12/08/2023 18:42:54,Isaiah Livers,143,DET,24,52,10,42,1198.7,346,120,288,74,203,32,39,28,115,41,30,28,28
12/08/2023 18:43:36,Landry Shamet,67,PHX,26,40,19,21,806.9,346,113,300,75,199,45,51,11,56,93,36,26,5
12/08/2023 18:44:18,Lamar Stevens,207,CLE,25,62,39,23,1120.5,328,129,288,30,95,40,57,48,159,33,27,27,19
12/08/2023 18:45:01,Simone Fontecchio,86,UTA,27,52,25,27,765.8,328,115,312,63,191,35,44,31,55,42,39,15,8
12/08/2023 18:45:43,Mo Bamba,225,LAL,25,49,25,24,768.4,323,117,241,48,124,41,62,58,167,46,30,13,43
12/08/2023 18:46:25,Yuta Watanabe,141,BKN,28,58,30,28,927.8,322,114,232,60,135,34,47,30,111,48,22,25,17
12/08/2023 18:47:06,Chimezie Metu,198,SAC,26,66,41,25,689,321,129,219,9,38,54,73,47,151,40,32,22,21
12/08/2023 18:47:48,Montrezl Harrell,159,PHI,29,57,35,22,681.1,320,125,209,0,6,70,101,67,92,33,35,17,25
12/08/2023 18:48:30,Derrick Jones Jr.,153,CHI,26,64,29,35,893.4,319,115,230,27,80,62,84,60,93,34,25,29,37
12/08/2023 18:49:12,Joe Ingles,128,MIL,35,46,32,14,1043.5,317,108,248,83,203,18,21,13,115,150,55,33,6
12/08/2023 18:49:55,T.J. Warren,121,PHX,29,42,26,16,686.7,314,132,270,22,67,28,35,26,95,40,20,22,12
12/08/2023 18:50:37,Ty Jerome,78,GSW,25,45,22,23,815.6,309,118,242,35,90,38,41,7,71,135,30,23,5
12/08/2023 18:51:20,Moses Moody,105,GSW,21,63,37,26,817.1,302,108,227,49,135,37,53,28,77,51,34,18,7
12/08/2023 18:52:02,R.J. Hampton,87,DET,22,47,9,38,749.6,302,102,237,41,116,57,76,18,69,54,42,27,9
12/08/2023 18:52:44,Romeo Langford,114,SAS,23,43,14,29,844.3,297,121,259,16,61,39,56,57,57,50,30,24,13
12/08/2023 18:53:27,Vlatko Cancar,128,DEN,26,60,38,22,889,297,108,227,43,115,38,41,24,104,80,37,22,14
12/08/2023 18:54:08,Theo Maledon,123,CHA,22,44,14,30,853.7,295,102,254,28,95,63,74,14,109,152,59,37,12
12/08/2023 18:54:51,Matisse Thybulle,140,POR,26,71,38,33,1200.4,293,110,253,54,148,19,28,40,100,53,24,83,32
12/08/2023 18:55:33,Rudy Gay,163,UTA,36,56,29,27,815.6,293,109,288,33,131,42,49,33,130,57,37,19,18
12/08/2023 18:56:15,Jeremiah Robinson-Earl,180,OKC,22,43,16,27,813.7,292,110,248,37,111,35,42,71,109,43,19,24,11
12/08/2023 18:56:57,Ben Simmons,263,BKN,26,42,24,18,1105,291,133,235,0,2,25,57,40,223,256,97,54,24
12/08/2023 18:57:39,Kris Dunn,100,UTA,29,22,8,14,567.5,290,116,216,17,36,41,53,9,91,124,35,25,10
12/08/2023 18:58:22,Jaylin Williams,241,OKC,21,49,23,26,914.2,288,102,234,46,113,38,54,44,197,76,37,28,12
12/08/2023 18:59:05,Robert Covington,166,LAC,32,48,20,28,778.6,288,102,229,54,136,30,40,31,135,57,32,38,33
12/08/2023 18:59:47,Paul Reed,262,PHI,24,69,44,25,755.2,287,124,209,1,6,38,51,112,150,27,45,45,51
12/08/2023 19:00:29,Jae'Sean Tate,118,HOU,27,31,7,24,677.5,283,110,229,13,46,50,69,41,77,84,47,21,7
12/08/2023 19:01:11,Robert Williams III,292,BOS,25,35,24,11,823.5,279,127,170,0,1,25,41,104,188,50,34,22,48
12/08/2023 19:01:52,Eugene Omoruyi,111,DET,26,40,10,30,645.3,278,101,228,25,89,51,75,43,68,28,34,28,3
12/08/2023 19:02:32,Zeke Nnaji,138,DEN,22,53,34,19,727.8,277,110,196,17,65,40,62,65,73,18,31,17,23
12/08/2023 19:03:14,Aleksej Pokusevski,159,OKC,21,34,16,18,701.3,276,108,249,38,104,22,35,45,114,64,43,20,43
12/08/2023 19:03:55,Payton Pritchard,88,BOS,25,48,32,16,642.8,270,101,245,56,154,12,16,25,63,64,40,14,1
12/08/2023 19:04:37,Danuel House Jr.,94,PHI,30,56,38,18,807,268,93,197,37,110,45,60,9,85,44,26,14,9
12/08/2023 19:05:19,Duncan Robinson,69,MIA,29,42,19,23,690.5,268,88,237,63,192,29,32,8,61,46,28,14,0
12/08/2023 19:06:01,MarJon Beauchamp,115,MIL,22,52,34,18,701.4,266,96,243,47,142,27,37,38,77,35,45,21,7
12/08/2023 19:06:43,P.J. Tucker,295,PHI,38,75,48,27,1920.1,266,96,225,55,140,19,23,95,200,60,44,39,15
12/08/2023 19:07:24,Bismack Biyombo,260,PHX,30,61,33,28,874.1,263,119,206,0,0,25,70,89,171,56,51,18,88
12/08/2023 19:08:06,Sandro Mamukelashvili,185,SAS,24,43,23,20,659.7,263,97,230,30,99,39,57,70,115,62,35,14,12
12/08/2023 19:08:48,JT Thor,152,CHA,20,69,22,47,968.8,262,95,238,39,123,33,47,36,116,36,44,22,23
12/08/2023 19:09:32,Willy Hernangomez,180,NOP,29,38,23,15,457.7,262,89,169,3,11,81,104,58,122,33,39,17,13
12/08/2023 19:10:14,Luke Kornet,197,BOS,27,69,45,24,804.1,261,113,170,3,13,32,39,86,111,53,25,11,46
12/08/2023 19:10:59,Garrison Mathews,73,ATL,26,54,16,38,686.3,257,73,201,63,180,48,53,11,62,26,19,24,5
12/08/2023 19:11:42,Austin Rivers,83,MIN,30,52,25,27,1016.3,255,91,209,43,123,30,39,5,78,75,23,28,4
12/08/2023 19:12:26,Ish Wainright,139,PHX,28,60,33,27,915.1,251,84,227,57,173,26,31,45,94,53,22,38,22
12/08/2023 19:13:10,Aaron Holiday,74,ATL,26,63,32,31,845.3,247,92,220,36,88,27,32,25,49,89,36,37,12
12/08/2023 19:13:56,Bryce McGowens,93,CHA,20,46,16,30,787,246,80,202,26,80,60,80,20,73,54,43,15,6
12/08/2023 19:14:40,Malachi Flynn,76,TOR,25,53,29,24,690.8,246,87,242,47,133,25,33,15,61,70,25,21,4
12/08/2023 19:15:22,Patty Mills,44,BKN,34,40,18,22,566.6,246,86,209,49,134,25,30,8,36,56,30,15,3
12/08/2023 19:16:04,Duane Washington Jr.,36,NYK,23,31,17,14,393.8,244,94,256,40,111,16,24,2,34,63,34,6,4
12/08/2023 19:16:45,Thaddeus Young,166,TOR,35,54,23,31,795.5,240,108,198,6,34,18,26,71,95,75,42,54,5
12/08/2023 19:17:26,Cade Cunningham,74,DET,21,12,3,9,400.2,239,93,224,17,61,36,43,12,62,72,39,10,7
12/08/2023 19:18:07,Haywood Highsmith,188,MIA,26,54,28,26,969.4,236,93,216,37,109,13,28,57,131,43,45,36,17
12/08/2023 19:18:50,Jaxson Hayes,132,NOP,23,47,22,25,610.1,233,86,156,3,29,58,83,39,93,34,31,20,19
12/08/2023 19:19:32,George Hill,85,IND,37,46,27,19,833.3,232,78,166,34,95,42,55,15,70,110,34,26,6
12/08/2023 19:20:15,Day'Ron Sharpe,200,BKN,21,48,22,26,552.5,227,93,171,6,11,35,55,99,101,37,42,15,32
12/08/2023 19:21:02,Dyson Daniels,188,NOP,20,59,33,26,1042.1,227,87,208,27,86,26,40,36,152,134,57,43,11
12/08/2023 19:21:44,Daishen Nix,98,HOU,21,57,15,42,914.4,226,81,237,40,140,24,36,18,80,132,86,31,7
12/08/2023 19:22:27,Usman Garuba,307,HOU,21,75,21,54,970.2,225,86,177,24,59,29,47,120,187,64,47,44,29
12/08/2023 19:23:08,Darius Bazley,138,PHX,23,43,19,24,616.2,224,83,183,20,53,38,70,34,104,38,27,22,34
12/08/2023 19:23:50,Miles McBride,50,NYK,22,64,36,28,760.2,222,77,215,40,134,28,42,13,37,72,25,37,8
12/08/2023 19:24:32,Svi Mykhailiuk,53,CHA,26,32,16,16,467.9,222,77,173,42,99,26,39,15,38,53,24,15,4
12/08/2023 19:25:17,Maxi Kleber,135,DAL,31,37,18,19,929.8,220,77,169,39,112,27,38,30,105,52,27,12,30
12/08/2023 19:25:58,Jabari Walker,131,POR,20,56,21,35,619.2,216,83,198,16,56,34,45,48,83,34,29,10,13
12/08/2023 19:26:40,Lindy Waters III,75,OKC,25,41,20,21,530.8,214,70,178,58,162,16,20,16,59,28,10,14,11
12/08/2023 19:27:22,Ziaire Williams,79,MEM,21,37,21,16,560.8,210,84,196,25,97,17,22,16,63,35,37,14,6
12/08/2023 19:28:07,Davis Bertans,53,DAL,30,45,20,25,491.8,206,69,160,55,141,13,15,10,43,21,10,11,8
12/08/2023 19:28:49,Dean Wade,150,CLE,26,44,30,14,891.6,206,73,177,45,127,15,23,20,130,37,17,28,21
12/08/2023 19:29:32,Justin Holiday,55,DAL,34,46,18,28,706.1,205,77,204,46,143,5,8,5,50,41,22,19,19
12/08/2023 19:30:15,Charles Bassey,193,SAS,22,35,9,26,507.9,199,87,135,3,8,22,37,75,118,48,41,16,33
12/08/2023 19:30:57,DeAndre Jordan,202,DEN,34,39,23,16,585.9,199,88,115,1,1,22,48,52,150,34,48,12,23
12/08/2023 19:31:39,Dewayne Dedmon,134,PHI,33,38,23,15,426.2,199,77,151,12,39,33,49,34,100,26,25,9,19
12/08/2023 19:32:22,Justise Winslow,145,POR,27,29,15,14,775.8,196,81,198,14,45,20,28,49,96,98,43,30,11
12/08/2023 19:33:05,Anthony Gill,99,WAS,30,59,21,38,624.6,195,71,132,4,29,49,67,37,62,34,15,7,12
12/08/2023 19:33:47,Caleb Houstan,99,ORL,20,51,20,31,812.2,193,66,182,46,136,15,18,34,65,30,18,12,7
12/08/2023 19:34:29,Ousmane Dieng,105,OKC,20,39,20,19,568.7,193,76,181,26,98,15,23,19,86,46,26,14,7
12/08/2023 19:35:11,James Bouknight,72,CHA,22,34,9,25,515.5,191,69,193,33,109,20,30,8,64,41,32,14,5
12/08/2023 19:35:53,Keon Johnson,44,POR,21,40,13,27,416.4,189,67,178,28,81,27,41,11,33,59,43,19,6
12/08/2023 19:36:35,JaVale McGee,107,DAL,35,42,20,22,354.5,186,80,125,2,5,24,41,30,77,11,36,4,26
12/08/2023 19:37:17,Blake Wesley,82,SAS,20,37,9,28,669.1,184,69,215,20,52,26,44,12,70,98,65,25,5
12/08/2023 19:37:59,Rodney McGruder,74,DET,31,32,4,28,523.9,183,62,152,41,97,18,22,20,54,28,11,16,1
12/08/2023 19:38:40,Christian Koloko,171,TOR,23,58,29,29,801.8,182,72,150,1,12,37,59,84,87,31,20,21,57
12/08/2023 19:39:22,Luka Garza,63,MIN,24,28,15,13,243.4,181,63,116,14,39,41,52,33,30,18,14,3,2
12/08/2023 19:40:03,Wesley Matthews,113,MIL,36,52,37,15,820.4,179,58,160,39,124,24,28,34,79,34,18,20,13
12/08/2023 19:40:44,Jericho Sims,242,NYK,24,52,31,21,812.4,178,83,107,0,1,12,16,99,143,25,27,15,28
12/08/2023 19:41:25,Stanley Johnson,95,SAS,27,30,5,25,469.5,174,65,122,18,40,26,39,22,73,67,33,16,6
12/08/2023 19:42:06,Amir Coffey,53,LAC,26,50,26,24,625.3,172,56,145,11,40,49,63,17,36,53,21,7,5
12/08/2023 19:42:48,Isaiah Roby,108,NYK,25,42,9,33,473.6,172,67,155,18,60,20,41,21,87,38,31,18,7
12/08/2023 19:43:30,Ricky Rubio,70,CLE,32,33,23,10,566,171,61,178,21,82,28,35,9,61,115,31,26,6
12/08/2023 19:44:11,Blake Griffin,155,BOS,34,41,27,14,568.9,170,63,130,23,66,21,32,47,108,61,22,14,9
12/08/2023 19:44:52,Taj Gibson,93,WAS,38,49,21,28,480.4,168,65,125,8,24,30,42,32,61,34,26,15,12
12/08/2023 19:45:33,Goga Bitadze,137,ORL,23,38,13,25,456.8,167,69,125,6,26,23,42,61,76,39,22,16,26
12/08/2023 19:46:15,Evan Fournier,49,NYK,30,27,15,12,458.7,165,56,166,35,114,18,21,4,45,36,22,16,3
12/08/2023 19:46:57,Javonte Green,88,CHI,29,32,13,19,480.3,165,61,108,13,35,30,45,27,61,23,20,24,21
12/08/2023 19:47:38,Julian Champagnie,60,SAS,22,17,7,10,320.1,165,59,130,33,82,14,17,10,50,10,11,6,5
12/08/2023 19:48:20,Johnny Davis,65,WAS,21,28,10,18,422.6,163,66,171,17,70,14,27,10,55,28,17,10,8
12/08/2023 19:49:01,Jordan McLaughlin,62,MIN,27,43,22,21,678.5,161,61,145,24,78,15,18,15,47,148,33,32,4
12/08/2023 19:49:43,Kai Jones,123,CHA,22,46,13,33,549.6,157,67,120,4,19,19,26,37,86,15,31,17,30
12/08/2023 19:50:25,Raul Neto,46,CLE,31,48,31,17,505.2,157,57,110,12,42,31,34,10,36,79,24,17,4
12/08/2023 19:51:06,Admiral Schofield,62,ORL,26,37,14,23,451.3,155,55,122,24,74,21,23,23,39,31,16,8,5
12/08/2023 19:51:48,Juan Toscano-Anderson,124,UTA,30,52,19,33,700.1,155,64,143,8,43,19,24,28,96,65,34,16,10
12/08/2023 19:52:29,Moses Brown,139,BKN,23,36,17,19,294.1,155,61,96,0,0,33,72,57,82,4,15,4,14
12/08/2023 19:53:10,AJ Green,45,MIL,23,35,27,8,344.9,154,53,125,44,105,4,4,6,39,22,9,6,0
12/08/2023 19:53:52,Bruno Fernando,137,ATL,24,39,13,26,405.1,153,59,112,0,4,35,50,54,83,31,25,6,34
12/08/2023 19:54:33,Derrick Rose,40,NYK,34,27,12,15,337.9,152,61,159,19,63,11,12,8,32,46,22,7,5
12/08/2023 19:55:14,Saben Lee,45,PHX,24,25,15,10,373.5,151,49,121,11,30,42,57,13,32,67,24,19,1
12/08/2023 19:55:55,TyTy Washington Jr.,45,HOU,21,31,6,25,432.7,145,58,160,19,80,10,18,2,43,47,14,15,2
12/08/2023 19:56:40,Brandon Boston Jr.,30,LAC,21,22,9,13,248.3,143,51,122,12,29,29,38,7,23,20,12,9,0
12/08/2023 19:57:21,Dalano Banton,45,TOR,23,31,17,14,278.5,142,55,130,15,51,17,24,11,34,36,18,13,13
12/08/2023 19:58:02,Damian Jones,122,UTA,28,41,12,29,477.4,142,55,86,10,17,22,29,42,80,15,23,8,21
12/08/2023 19:58:42,Kevon Harris,70,ORL,26,34,12,22,457,141,47,107,16,43,31,41,28,42,16,21,17,5
12/08/2023 19:59:23,Furkan Korkmaz,42,PHI,25,37,24,13,353.5,140,48,111,18,46,26,36,6,36,22,24,10,3
12/08/2023 20:00:03,Nathan Knight,56,MIN,25,38,19,19,290.7,139,46,81,8,22,39,57,22,34,13,21,10,6
12/08/2023 20:00:44,Frank Ntilikina,62,DAL,24,47,20,27,607.6,135,48,132,17,67,22,33,7,55,58,29,16,7
12/08/2023 20:01:25,Markieff Morris,71,DAL,33,35,17,18,355.1,132,47,115,28,71,10,10,13,58,31,18,9,5
12/08/2023 20:02:05,Richaun Holmes,80,SAC,29,42,22,20,347.6,130,55,89,5,8,15,19,29,51,9,14,3,11
12/08/2023 20:02:45,Chuma Okeke,96,ORL,24,27,8,19,518,128,43,122,26,86,16,21,26,70,37,17,19,11
12/08/2023 20:03:24,Max Christie,75,LAL,20,41,19,22,512.4,128,44,106,26,62,14,16,7,68,21,13,9,7
12/08/2023 20:04:05,Udoka Azubuike,119,UTA,23,36,17,19,358.5,125,59,72,0,0,7,20,31,88,11,18,6,15
12/08/2023 20:04:46,Jae Crowder,69,MIL,32,18,13,5,339.7,124,45,94,24,55,10,12,17,52,27,7,12,6
12/08/2023 20:05:27,Juancho Hernangomez,123,TOR,27,42,20,22,613.5,122,48,114,17,67,9,16,27,96,25,15,16,6
12/08/2023 20:06:08,Matt Ryan,26,MIN,26,34,15,19,310.2,122,40,108,32,84,10,12,4,22,16,7,5,1
12/08/2023 20:06:48,Patrick Baldwin,40,GSW,20,31,15,16,225.8,122,43,109,32,84,4,6,1,39,11,11,6,4
12/08/2023 20:07:28,Gorgui Dieng,107,SAS,33,31,3,28,358.1,121,45,117,21,75,10,13,27,80,53,32,4,14
12/08/2023 20:08:08,Kenneth Lofton Jr.,51,MEM,20,24,15,9,176,120,49,93,6,17,16,27,19,32,20,12,5,2
12/08/2023 20:08:49,Orlando Robinson,126,MIA,22,31,18,13,425.1,116,47,89,0,6,22,31,48,78,25,16,12,12
12/08/2023 20:09:29,Kira Lewis Jr.,33,NOP,22,25,11,14,234.8,114,40,88,15,34,19,22,5,28,23,10,10,2
12/08/2023 20:10:10,McKinley Wright IV,47,DAL,24,27,14,13,335,114,46,98,9,28,13,19,9,38,58,19,8,5
12/08/2023 20:10:50,Robin Lopez,51,CLE,35,37,25,12,298.5,112,48,75,2,4,14,18,23,28,19,25,2,8
12/08/2023 20:11:31,Dominick Barlow,102,SAS,20,28,5,23,407.6,110,46,86,0,4,18,25,46,56,24,15,10,19
12/08/2023 20:12:12,Ish Smith,54,DEN,34,43,25,18,397.9,108,52,131,2,12,2,4,5,49,100,44,8,7
12/08/2023 20:12:52,Jake LaRavia,63,MEM,21,35,22,13,414.3,105,37,95,24,71,7,9,19,44,21,18,12,4
12/08/2023 20:13:32,Boban Marjanovic,60,HOU,34,31,7,24,171.1,102,41,60,0,1,20,27,20,40,9,14,5,2
12/08/2023 20:14:13,Gary Payton II,69,GSW,30,22,13,9,367.6,101,41,69,13,26,6,7,24,45,30,16,22,5
12/08/2023 20:14:53,Kessler Edwards,61,SAC,22,36,17,19,385.8,100,36,93,17,55,11,15,23,38,23,13,14,6
12/08/2023 20:15:34,Cody Zeller,64,MIA,30,15,6,9,216.6,98,37,59,0,2,24,35,25,39,10,14,3,4
13/08/2023 04:05:47,Kessler Edwards,61,SAC,22,36,17,19,385.8,100,36,93,17,55,11,15,23,38,23,13,14,6
13/08/2023 04:06:28,Cody Zeller,64,MIA,30,15,6,9,216.6,98,37,59,0,2,24,35,25,39,10,14,3,4
13/08/2023 04:07:08,Jamal Cain,52,MIA,24,18,10,8,240,98,37,66,7,20,17,22,15,37,12,6,11,1
13/08/2023 04:07:48,Theo Pinson,63,DAL,27,40,19,21,323,95,31,87,22,62,11,13,10,53,46,12,6,1
13/08/2023 04:08:29,Skylar Mays,19,POR,25,6,1,5,188.8,92,34,68,12,26,12,13,2,17,50,10,6,1
13/08/2023 04:09:10,Bryn Forbes,15,MIN,29,25,9,16,267.7,89,30,83,14,46,15,15,4,11,17,12,7,2
13/08/2023 04:09:50,Davon Reed,59,LAL,28,43,29,14,342.5,89,28,84,17,46,16,24,10,49,23,20,15,4
13/08/2023 04:10:31,Frank Kaminsky,52,HOU,30,36,13,23,234.9,89,31,63,13,33,14,16,7,45,32,9,6,4
13/08/2023 04:11:12,Terry Taylor,47,CHI,23,31,13,18,263.4,89,39,75,5,19,6,11,27,20,10,9,3,6
13/08/2023 04:11:53,Johnny Juzang,39,UTA,22,18,6,12,232.3,87,35,104,15,63,2,4,8,31,8,3,4,3
13/08/2023 04:12:34,Dalen Terry,37,CHI,20,38,19,19,213.9,85,32,72,7,27,14,21,12,25,22,8,11,5
13/08/2023 04:13:14,David Duke Jr.,29,BKN,23,23,10,13,228,85,36,78,1,12,12,17,11,18,21,18,10,1
13/08/2023 04:13:55,Nikola Jovic,31,MIA,20,15,7,8,204.5,82,28,69,8,35,18,19,9,22,10,10,7,2
13/08/2023 04:14:36,Kennedy Chandler,38,MEM,20,36,22,14,281.5,78,35,83,2,15,6,13,9,29,58,18,12,5
13/08/2023 04:15:18,Peyton Watson,37,DEN,20,23,13,10,186.1,75,29,59,6,14,11,20,8,29,11,8,2,11
13/08/2023 04:15:59,Kemba Walker,16,DAL,33,9,5,4,143.9,72,24,57,7,28,17,21,3,13,19,4,2,2
13/08/2023 04:16:39,Luka Samanic,30,UTA,23,7,2,5,160.8,69,26,57,8,31,9,13,0,30,15,10,6,2
13/08/2023 04:17:20,Serge Ibaka,44,MIL,33,16,11,5,185.4,66,26,54,6,18,8,13,15,29,4,11,2,7
13/08/2023 04:18:01,Danny Green,14,CLE,36,11,6,5,138.7,61,22,49,16,37,1,1,3,11,6,10,6,3
13/08/2023 04:18:42,Jeff Dowtin Jr.,23,TOR,26,25,17,8,258.7,61,25,57,5,16,6,9,6,17,31,5,9,3
13/08/2023 04:19:22,Moussa Diabate,50,LAC,21,22,10,12,195.5,59,24,47,1,2,10,16,31,19,4,9,7,8
13/08/2023 04:20:04,Mamadi Diakite,30,CLE,26,22,15,7,175.9,57,24,50,7,21,2,2,8,22,8,12,4,9
13/08/2023 04:20:45,A.J. Lawson,21,DAL,22,15,5,10,108.3,56,22,44,10,25,2,8,6,15,2,3,2,0
13/08/2023 04:21:26,Quenton Jackson,8,WAS,24,9,3,6,134.6,56,19,42,1,12,17,22,2,6,15,4,4,1
13/08/2023 04:22:06,Jonathan Isaac,44,ORL,25,11,8,3,124,55,22,53,6,15,5,9,15,29,6,4,14,4
13/08/2023 04:22:48,Jeenathan Williams,15,POR,24,5,1,4,126.6,53,24,39,3,8,2,3,10,5,10,4,3,2
13/08/2023 04:23:29,Trent Forrest,37,ATL,25,23,9,14,277,52,25,60,0,2,2,3,5,32,38,15,7,2
13/08/2023 04:24:09,James Johnson,30,IND,36,18,7,11,162.4,51,22,49,3,15,4,8,4,26,15,8,7,6
13/08/2023 04:24:51,Jay Huff,21,WAS,25,7,2,5,94.9,51,15,25,6,12,15,16,6,15,10,5,3,4
13/08/2023 04:25:32,Thanasis Antetokounmpo,44,MIL,30,37,25,12,206.2,51,20,46,0,8,11,22,15,29,15,12,3,3
13/08/2023 04:26:14,Garrett Temple,17,NOP,37,25,16,9,161.8,50,18,45,11,26,3,4,5,12,13,4,9,2
13/08/2023 04:26:55,Lindell Wigginton,7,MIL,25,7,4,3,86.7,50,18,37,6,18,8,9,0,7,14,12,0,2
13/08/2023 04:27:36,Daniel Theis,22,IND,31,7,1,6,108.8,49,21,44,2,11,5,12,7,15,9,3,2,6
13/08/2023 04:28:17,Matthew Dellavedova,13,SAC,32,32,19,13,212.8,47,17,50,9,27,4,7,1,12,41,10,7,0
13/08/2023 04:29:00,Josh Minott,25,MIN,20,15,7,8,96.2,46,18,36,2,6,8,8,5,20,5,3,4,6
13/08/2023 04:29:41,KZ Okpala,34,SAC,24,35,19,16,248,46,16,38,7,21,7,8,7,27,13,7,7,7
13/08/2023 04:30:21,Jared Rhoden,37,DET,23,14,2,12,197.9,45,17,44,5,20,6,6,11,26,4,3,4,1
13/08/2023 04:31:02,John Butler Jr.,17,POR,20,19,4,15,221.1,45,17,53,8,35,3,4,3,14,11,1,7,9
13/08/2023 04:31:43,Dru Smith,24,BKN,25,15,7,8,158.4,44,18,45,5,19,3,3,2,22,22,3,10,4
13/08/2023 04:32:23,Jarrett Culver,38,ATL,24,10,5,5,136.9,44,17,43,1,12,9,13,10,28,6,7,6,2
13/08/2023 04:33:04,Otto Porter Jr.,19,TOR,30,8,4,4,146.3,44,15,30,6,17,8,8,6,13,8,4,11,0
13/08/2023 04:33:45,Shaquille Harrison,22,LAL,29,5,1,4,119.9,44,15,36,3,10,11,15,1,21,30,6,11,2
13/08/2023 04:34:26,Alex Len,60,SAC,30,26,15,11,161.2,43,16,30,0,2,11,16,24,36,12,16,4,11
13/08/2023 04:35:07,Khem Birch,25,SAS,30,20,9,11,161.8,43,19,32,1,2,4,5,8,17,7,8,5,5
13/08/2023 04:35:49,Meyers Leonard,34,MIL,31,9,6,3,113.7,43,14,29,7,18,8,9,12,22,1,6,2,0
13/08/2023 04:36:30,Jaden Springer,14,PHI,20,16,13,3,89.3,42,17,35,2,5,6,8,6,8,8,3,7,3
